country,year,tumor_deaths,digestive_deaths,tumor_rank
博茨瓦纳,2019,1226.7896543883812,657.4369059332996,4.0
卡塔尔,2019,436.81290969861493,113.26852944892022,2.0
卢旺达,2019,9337.955537962558,3241.5055108441566,3.0
卢森堡公国,2019,1250.7029267053776,216.71285495409916,1.0
印度,2019,859214.6251615378,369730.30214276176,3.0
印度尼西亚,2019,206775.78042148464,131058.92226676848,2.0
危地马拉,2019,10364.061768978228,7488.952709207685,3.0
厄瓜多尔,2019,15389.462376321302,5216.98700066369,2.0
厄立特里亚国,2019,4784.395175948996,2697.269988953577,4.0
古巴,2019,27405.196203571148,4845.905733368438,2.0
吉尔吉斯斯坦,2019,3795.423740401803,2147.769211695536,2.0
吉布提,2019,787.9367350120035,405.14356433212714,5.0
哈萨克斯坦,2019,18534.421977228783,13126.56423707827,2.0
哥伦比亚,2019,49831.58278132441,11216.431607374076,2.0
哥斯达黎加,2019,5794.577403726098,1568.5282892836558,2.0
喀麦隆,2019,13936.643652143555,8685.47128474947,7.0
图瓦卢,2019,14.606813679258952,4.408620878104154,3.0
土库曼斯坦,2019,3552.1270438692895,3179.674967974439,2.0
土耳其,2019,107422.45730345677,14648.2175722358,2.0
圣卢西亚岛,2019,244.2138814380894,51.284883617212394,2.0
圣基茨和尼维斯联邦,2019,68.25526015658217,14.306507788157493,2.0
圣多美和普林西比民主共和国,2019,129.05259579277086,109.73378931577393,3.0
圣文森特和格林纳丁斯,2019,198.83501292615733,42.60342482328414,2.0
圣马力诺共和国,2019,74.1643882823783,8.760156558823088,2.0
圭亚那,2019,638.9976260087874,327.10411723169295,3.0
坦桑尼亚联合共和国,2019,30163.68549401388,13985.978051537815,5.0
埃及,2019,58607.94364292258,53798.93164890901,2.0
埃塞俄比亚,2019,80495.63258111721,39092.78313097144,4.0
基里巴斯,2019,55.774364724931544,37.61108025309103,5.0
塔吉克斯坦,2019,4092.0001410532877,1798.8261469046633,2.0
塞内加尔,2019,6117.096780996622,5632.635004360243,4.0
塞尔维亚,2019,28270.252648687503,4400.63545749741,2.0
塞拉利昂,2019,3728.392947331105,4094.690648104679,7.0
塞浦路斯,2019,2645.617669175436,414.3675124082151,2.0
塞舌尔,2019,143.4456609614076,42.35416608337966,2.0
墨西哥,2019,103101.8040054246,66881.17221763018,3.0
多哥,2019,3403.198481822797,2525.511128576196,8.0
多米尼加共和国,2019,10572.233117118427,2315.103728619702,2.0
多米尼加岛,2019,140.24438771893085,21.744402828549735,2.0
大韩民国,2019,96984.93261672306,14370.04004531018,1.0
奥地利,2019,23075.864731929985,3331.267560580769,2.0
委内瑞拉玻利瓦尔共和国,2019,34852.59070630219,9361.905182450973,2.0
孟加拉国,2019,123155.71856455004,32574.408419808446,3.0
安哥拉,2019,14178.1328774412,7384.269889722026,7.0
安提瓜和巴布达,2019,121.75297724497321,20.806692222442315,2.0
安道尔共和国,2019,191.03108172762245,23.29032249712722,1.0
密克罗尼西亚联邦,2019,94.84149352238737,45.219540865039406,3.0
尼加拉瓜,2019,4570.20431625144,2404.100251171977,3.0
尼日利亚,2019,88873.32600584453,49953.703066066904,8.0
尼日尔,2019,6662.953241923622,7571.7214401910305,10.0
尼泊尔,2019,13106.985493008358,11387.761180757834,4.0
巴勒斯坦,2019,2365.51815517741,406.69253032067036,2.0
巴哈马,2019,649.382089988714,117.68297594916282,2.0
巴基斯坦,2019,140972.01992980752,68416.47842244957,3.0
巴巴多斯,2019,718.8850446175272,95.90085290416927,2.0
巴布亚新几内亚,2019,5273.1582071964185,965.9164415931705,3.0
巴拉圭,2019,6877.8337780432985,1979.9008048801147,2.0
巴拿马,2019,4006.867331700216,898.9595051153644,2.0
巴林岛,2019,683.2717235815634,178.04828146244807,3.0
巴西,2019,263109.56591798924,72562.1281488959,2.0
布基纳法索,2019,7395.090604730721,5893.090537413635,7.0
布隆迪,2019,6318.703743388053,3472.063703948691,6.0
希腊,2019,34677.36519262128,4284.1192799000855,2.0
帕劳共和国,2019,35.910946533563354,5.5267640904949635,2.0
库克群岛,2019,30.50326336946357,3.2907648764040123,2.0
德国,2019,266522.09998795035,46748.95529903539,2.0
意大利,2019,191884.0757237725,27765.094956897512,2.0
所罗门群岛,2019,634.8158952984459,289.8706637298439,3.0
托克劳群岛,2019,1.5587817514571076,0.4036229868719602,3.0
拉脱维亚,2019,6049.876310254736,1063.0090648347752,2.0
挪威,2019,12531.701704369036,1387.0868651976255,1.0
捷克共和国,2019,31128.478891538936,5199.366553634449,2.0
摩尔多瓦共和国,2019,6443.302409877699,3583.942278125187,2.0
摩洛哥,2019,24554.81272289499,9928.38894728904,2.0
摩纳哥公国,2019,224.39690187680284,17.825382544218,1.0
文莱达鲁萨兰国,2019,445.46162700788807,56.27966690264143,2.0
斐济,2019,861.087629877552,147.22042596297396,3.0
斯威士兰,2019,822.5459854413626,310.9025651104994,4.0
斯洛伐克,2019,14668.94850429162,3156.133111176037,2.0
斯洛文尼亚,2019,6383.45150476349,996.2980688125417,2.0
斯里兰卡,2019,18935.962741205014,5267.293381994022,2.0
新加坡,2019,6476.9296108696535,475.2163755865789,1.0
新西兰,2019,10473.906639305917,1102.7067881719522,2.0
日本,2019,459623.56903148175,60472.10984504866,1.0
智利,2019,30431.725690896732,7785.602363204962,1.0
朝鲜民主主义人民共和国,2019,36848.75179382775,6425.040799253023,2.0
柬埔寨,2019,9213.667675567041,6295.189330953099,3.0
格林纳达,2019,202.53847502028646,39.43691484197956,2.0
格陵兰,2019,168.61264216403487,23.746631140669948,1.0
格鲁吉亚,2019,9153.494982640983,2271.3250872258386,2.0
比利时,2019,32029.03955750895,5290.196655199575,1.0
毛里塔尼亚,2019,2439.6272040255867,1143.7972857544692,4.0
毛里求斯,2019,1492.1626417114508,380.9975347484827,3.0
汤加,2019,113.66180792048463,23.02896584753094,2.0
沙特阿拉伯,2019,11943.498246741348,3755.8040658881023,2.0
法国,2019,198793.00055715418,30690.016852514935,1.0
波兰,2019,123074.41054422635,21154.07312086758,2.0
波多黎各,2019,6092.211756799228,1417.290885385598,2.0
波斯尼亚和黑塞哥维那,2019,9543.386448176241,1399.573602413076,2.0
泰国,2019,119402.94367183559,32530.181411442354,1.0
津巴布韦,2019,8266.585767874054,3545.2034860258004,5.0
洪都拉斯,2019,4746.974058077308,3389.346400976232,2.0
海地,2019,9127.508232248048,4522.9689386168375,3.0
澳大利亚,2019,53252.83858851499,6927.148164678516,1.0
爱尔兰,2019,9931.902001444892,1156.6288218799687,1.0
爱沙尼亚,2019,3756.7452917139276,675.5383092083684,2.0
牙买加,2019,4334.322500154693,510.4092344616623,2.0
特立尼达拉岛和多巴哥,2019,2195.3040809508198,411.2455034232835,3.0
玻利维亚国,2019,14103.097823906724,5213.1784042357385,2.0
瑙鲁共和国,2019,11.96196548739978,3.3607933300589385,3.0
瑞典,2019,26404.70228159124,3252.9635925949224,2.0
瑞士,2019,20185.534990320884,2742.2191078062433,2.0
瓦努阿图,2019,134.17661277385736,94.9543649300617,5.0
白俄罗斯,2019,20400.400784151374,3998.0808256062114,2.0
百慕大,2019,166.3749229621508,16.97079107249526,2.0
科威特,2019,1360.8145497565113,211.1131094951787,2.0
科摩罗,2019,301.4384751199981,223.13911224891137,4.0
科特廸亚,2019,12347.373967167985,8443.92264915435,7.0
秘鲁,2019,34839.833734099964,12592.18549139965,1.0
突尼斯,2019,15362.14838591103,3451.925437374438,2.0
立陶宛,2019,8675.272434624585,2069.5776770173434,2.0
索马里,2019,6394.217552206399,4856.779118411188,8.0
约旦,2019,6617.5593491878135,1004.1741061577281,2.0
纳米比亚,2019,1528.8695206087918,726.6021145191934,4.0
纽埃,2019,2.3560746470809586,0.6302630922212255,3.0
缅甸,2019,46320.31474090403,31385.158946996293,3.0
罗马尼亚,2019,53430.724270077044,15802.18040829091,2.0
美利坚合众国,2019,685271.047170883,127196.23594792995,2.0
美属维尔京群岛,2019,186.69379652186015,37.877911299450254,2.0
美属萨摩亚群岛,2019,59.4195576979926,11.363293436450222,3.0
老挝人民民主共和国,2019,4935.897245222236,2399.469090745654,3.0
肯尼亚,2019,28332.055248918874,8477.24113864362,3.0
芬兰,2019,14643.852211144871,2619.5836179328317,2.0
苏丹,2019,19373.836077895357,7748.438272189049,2.0
苏里南,2019,666.077880196866,247.63957033127008,2.0
英国,2019,191159.0484670168,32976.97087254636,1.0
荷兰,2019,53770.97293432398,5742.692519699748,1.0
莫桑比克,2019,9232.158372328338,7169.3809960065855,7.0
莱索托,2019,1312.557675736135,692.0017385491516,5.0
菲律宾,2019,72451.74241729513,28181.618720548642,3.0
萨尔瓦多,2019,6794.218639140203,3129.116121823742,3.0
萨摩亚,2019,99.28878278410323,49.09330101285835,5.0
葡萄牙,2019,32030.88015960834,5314.5020614598125,2.0
蒙古,2019,4295.481127504498,1208.4937024757253,2.0
西班牙,2019,124168.49776019799,22262.162542623882,1.0
贝宁,2019,4242.624337311705,3987.611112152782,9.0
赞比亚,2019,9703.233082470242,5971.2152926007475,5.0
赤道几内亚,2019,760.0516935091975,215.08451939023095,4.0
越南,2019,101751.44878373691,33343.671402438995,2.0
阿塞拜疆,2019,10515.254354825312,3824.7274071295124,2.0
阿富汗,2019,8911.262334496756,2414.8555216674135,7.0
阿尔及利亚,2019,21491.636532837903,9179.416811242345,2.0
阿尔巴尼亚,2019,4697.753463939153,568.9587137811527,2.0
阿拉伯叙利亚共和国,2019,8566.861715186611,2903.5289066487603,3.0
阿拉伯联合酋长国,2019,2073.0300003447805,390.5418737914116,2.0
阿曼,2019,1295.7023519806723,402.76638015916,2.0
阿根廷,2019,79044.71097533297,16237.214714052132,2.0
马尔他,2019,1029.772014459126,122.64411245883,2.0
马尔代夫,2019,219.7167106167453,57.764246580024825,2.0
马拉维,2019,13320.455085829288,4862.091354637556,5.0
马来西亚,2019,28362.578094889956,8589.541029433034,2.0
马绍尔群岛,2019,43.91146171627745,14.142135507457551,3.0
马达加斯加,2019,17872.25938221966,8731.916659096945,5.0
马里,2019,10957.762387501964,7347.366379774994,7.0
黎巴嫩,2019,7536.76221117967,1312.4600894172308,2.0
黑山共和国,2019,1449.159784521212,180.26779975063167,2.0
不丹,2020,515.4801569079222,343.5736569789172,3.0
东帝汶民主共和国,2020,761.8089231569103,447.2284243808564,3.0
中国,2020,2175500.3943078346,244027.9203397673,2.0
中非共和国,2020,2550.0036278871685,2000.6354435922246,9.0
丹麦,2020,18596.198061400984,2489.261422783169,1.0
乌克兰,2020,86098.66599495203,24506.275149910685,2.0
乌兹别克斯坦,2020,18952.21883394886,10545.4749784207,3.0
乌干达,2020,27913.962176651523,7948.230459434942,5.0
乌拉圭,2020,9549.209586922927,1453.13038334109,1.0
乍得,2020,6560.525480907915,6212.078585002111,8.0
也门,2020,11445.001480569856,4997.387004589251,5.0
亚美尼亚,2020,5442.013285238175,1482.0002960806087,3.0
以色列,2020,13868.37250216055,1869.7185982320982,1.0
伊拉克,2020,32100.52324134763,4157.381793177339,3.0
伊朗伊斯兰共和国,2020,66998.90904198107,8731.797475676447,3.0
伯利兹城,2020,289.6566876690354,92.83852621892987,4.0
佛得角,2020,477.35301845277814,132.84709559543873,3.0
俄罗斯,2020,318591.56301974534,108881.818069189,2.0
保加利亚,2020,20648.325261421993,4337.532782687657,2.0
克罗地亚,2020,13857.944678528158,2165.979495830917,2.0
关岛,2020,204.47559842465205,44.956254710658904,2.0
冈比亚,2020,641.8069852582885,642.5477567797641,7.0
冰岛,2020,692.2205831654331,68.25677611555072,1.0
几内亚,2020,5859.705990525423,4946.736015580311,7.0
几内亚比绍,2020,828.5582678300113,776.8929830233234,7.0
刚果,2020,3015.8743890072064,1340.0075679944175,5.0
刚果民主共和国,2020,55782.29138229653,21699.419480140466,6.0
利比亚,2020,5604.685276399622,1130.3362759276322,3.0
利比里亚,2020,2960.6756142973923,1656.1748948257257,5.0
加拿大,2020,92144.44336215507,14289.002113980461,1.0
加纳,2020,14380.466619544415,12051.05985516041,7.0
加蓬,2020,1441.0857617871818,574.4168003577286,4.0
匈牙利,2020,33222.4921961145,6576.116259921897,2.0
北马其顿,2020,4987.030875480165,570.7347559136479,2.0
北马里亚纳群岛,2020,75.63513721610943,15.993375610348219,2.0
南苏丹,2020,7360.00552110702,3074.489493004388,6.0
南非,2020,57805.32571654356,13618.152036885462,4.0
博茨瓦纳,2020,1287.285055836976,660.649588646925,4.0
卡塔尔,2020,438.78223978828225,105.19178321221972,3.0
卢旺达,2020,9818.834341076452,3358.2475118411357,3.0
卢森堡公国,2020,1230.4623749952666,222.93911694818698,1.0
印度,2020,912672.9239198723,343281.5709676609,4.0
印度尼西亚,2020,222008.17957336543,128850.27793992397,3.0
危地马拉,2020,10429.262937356205,7796.682205890982,4.0
厄瓜多尔,2020,15397.303281635104,5208.344066396145,3.0
厄立特里亚国,2020,4988.528125362813,2705.8489781985386,4.0
古巴,2020,28234.63095392313,5103.997203731026,2.0
吉尔吉斯斯坦,2020,3376.3410781849707,1907.3802395129778,3.0
吉布提,2020,808.264558206874,404.998406754437,4.0
哈萨克斯坦,2020,19550.880981265145,13581.37842232169,3.0
哥伦比亚,2020,49420.82080137433,11872.625883728986,3.0
哥斯达黎加,2020,5709.012636568485,1513.9216006750162,2.0
喀麦隆,2020,14696.275602940657,8520.085148884957,7.0
图瓦卢,2020,14.969960238542825,4.338316021920124,3.0
土库曼斯坦,2020,3767.6775185493757,3249.155353172796,3.0
土耳其,2020,114154.88219682037,14759.245375073138,2.0
圣卢西亚岛,2020,255.2159308179523,55.02392734636196,2.0
圣基茨和尼维斯联邦,2020,71.1148032206318,14.801107400728599,2.0
圣多美和普林西比民主共和国,2020,144.1904358494432,99.5040176014805,3.0
圣文森特和格林纳丁斯,2020,199.96740083544987,43.48605822152029,2.0
圣马力诺共和国,2020,70.93372349823505,6.88112236524339,3.0
圭亚那,2020,733.2587092348497,384.64964286111433,3.0
坦桑尼亚联合共和国,2020,30984.9053875615,13461.979213218237,5.0
埃及,2020,60142.79660558525,53772.60086291769,4.0
埃塞俄比亚,2020,81862.67854189691,37582.80279619393,4.0
基里巴斯,2020,57.60116266616237,36.83303783666336,4.0
塔吉克斯坦,2020,4142.023852920523,2242.3386395224993,3.0
塞内加尔,2020,6090.578493751149,5214.69582183289,4.0
塞尔维亚,2020,28489.333023404917,4418.519822788816,2.0
塞拉利昂,2020,3814.5181900014163,3974.0818358291303,7.0
塞浦路斯,2020,2628.003889855242,385.7137383384945,2.0
塞舌尔,2020,144.1473607269482,41.63433097134795,2.0
墨西哥,2020,104463.66683516416,67344.69634365641,4.0
多哥,2020,3526.082687934392,2562.7994906634895,8.0
多米尼加共和国,2020,11480.579519808147,2307.0815042507,2.0
多米尼加岛,2020,147.04003543642696,21.31213511043534,2.0
大韩民国,2020,100813.54853645011,14710.276037735168,1.0
奥地利,2020,23485.42314190759,3452.2470283639,2.0
委内瑞拉玻利瓦尔共和国,2020,36318.41187851679,9613.163277281299,2.0
孟加拉国,2020,128304.67819831475,30928.26995289888,4.0
安哥拉,2020,14949.634273851885,7495.199446088789,7.0
安提瓜和巴布达,2020,125.49115515405757,22.186357199820623,2.0
安道尔共和国,2020,198.3445716528767,22.2623376695734,1.0
密克罗尼西亚联邦,2020,96.75704047188296,44.45328420980907,3.0
尼加拉瓜,2020,4731.98173600615,2465.4781831475752,4.0
尼日利亚,2020,92808.28257906623,49048.73700919602,8.0
尼日尔,2020,7000.7657168896185,7620.744322047203,11.0
尼泊尔,2020,13734.564854485503,11219.247888044953,4.0
巴勒斯坦,2020,2355.7296227923475,388.33654129688676,3.0
巴哈马,2020,685.539689218022,122.16663116247277,2.0
巴基斯坦,2020,154415.97608674088,66709.83018042395,4.0
巴巴多斯,2020,753.6819252229318,99.78933111513341,2.0
巴布亚新几内亚,2020,5399.113044212421,989.8581395016085,3.0
巴拉圭,2020,7034.423347314107,1972.0001002573767,2.0
巴拿马,2020,3936.6521797958253,898.9628826238715,3.0
巴林岛,2020,697.1557342585035,177.53464420141236,4.0
巴西,2020,261730.77316335108,71944.05330158558,3.0
布基纳法索,2020,7292.801796897368,5657.724781138368,7.0
布隆迪,2020,6624.335919495846,3507.0350424242456,6.0
希腊,2020,34701.955706339584,4176.712080170003,2.0
帕劳共和国,2020,38.172276863397066,5.422242103250933,2.0
库克群岛,2020,30.669334024476903,3.055975793812501,2.0
德国,2020,268182.5618050636,47058.54652269435,2.0
意大利,2020,193455.19419818264,28072.96314562519,2.0
所罗门群岛,2020,677.6219622916728,298.55491448062236,4.0
托克劳群岛,2020,1.3520649899132426,0.3696719554832059,3.0
拉脱维亚,2020,5915.718819531357,1048.1645037608953,2.0
挪威,2020,12329.732076718241,1367.6243227674008,1.0
捷克共和国,2020,31497.95978003597,5370.9590621693,2.0
摩尔多瓦共和国,2020,5913.790032506268,3280.6682357052637,3.0
摩洛哥,2020,25998.129970090267,9777.804261098509,3.0
摩纳哥公国,2020,225.0286249382197,15.528228415894304,1.0
文莱达鲁萨兰国,2020,470.2361254916418,58.42616450395132,2.0
斐济,2020,880.9543443156543,147.0555612579201,3.0
斯威士兰,2020,886.4575424869134,291.8941204957902,4.0
斯洛伐克,2020,14837.608424263271,3133.027556867458,2.0
斯洛文尼亚,2020,6423.917711163385,1007.0340843699806,2.0
斯里兰卡,2020,18626.89723806424,4672.346190298501,2.0
新加坡,2020,6515.9566190190735,486.07317498651673,2.0
新西兰,2020,10239.186018844926,1063.058081397475,1.0
日本,2020,459441.04848506174,61390.46013332646,1.0
智利,2020,29535.96467186608,7640.289524943333,1.0
朝鲜民主主义人民共和国,2020,37661.90204622886,6423.636197252561,2.0
柬埔寨,2020,9640.51212004406,6340.590665919768,3.0
格林纳达,2020,203.19757152846893,40.99718241928044,2.0
格陵兰,2020,182.66389254422225,23.091261044046853,1.0
格鲁吉亚,2020,9013.701557569737,2242.5764822718347,2.0
比利时,2020,31743.66829366353,5185.666026731331,1.0
毛里塔尼亚,2020,2463.7511868449,1058.9754932687124,4.0
毛里求斯,2020,1500.4996575670564,425.1425456325057,3.0
汤加,2020,119.38244282922219,22.486153375143488,2.0
沙特阿拉伯,2020,12629.31702814032,3410.7591078958762,3.0
法国,2020,196585.5965829577,30121.84966127115,1.0
波兰,2020,122675.71125614636,22239.094085020995,2.0
波多黎各,2020,6216.985164095363,1503.4652207228735,2.0
波斯尼亚和黑塞哥维那,2020,9447.362932847473,1360.464541609827,2.0
泰国,2020,122884.5022353248,33896.14532024651,1.0
津巴布韦,2020,8389.027649570262,3427.280814224665,5.0
洪都拉斯,2020,4644.022136697743,2815.7901064104867,3.0
海地,2020,9472.976041272192,4863.281984352014,3.0
澳大利亚,2020,51982.655618114964,6872.1748312946265,1.0
爱尔兰,2020,9919.257581624459,1143.4780811297617,1.0
爱沙尼亚,2020,3625.8571124940063,720.817463023902,2.0
牙买加,2020,4442.893849694982,519.0603079828322,2.0
特立尼达拉岛和多巴哥,2020,2310.2847609031937,429.0122442255986,3.0
玻利维亚国,2020,17576.257931292977,4404.61778513396,3.0
瑙鲁共和国,2020,12.980086527496477,3.308507684965465,3.0
瑞典,2020,26474.38458587215,3257.076126373756,2.0
瑞士,2020,19865.87449697379,2683.4802017190027,2.0
瓦努阿图,2020,138.91384449796897,95.49501680973233,4.0
白俄罗斯,2020,20525.17737577904,3885.1115638421184,2.0
百慕大,2020,175.37341171548474,17.643574612218895,2.0
科威特,2020,1324.663914063121,200.36718681075004,3.0
科摩罗,2020,328.66662907181455,219.58949497066075,4.0
科特廸亚,2020,13063.423252860946,8640.528784619315,6.0
秘鲁,2020,36573.99366176964,11024.651796180442,2.0
突尼斯,2020,14454.985717679965,2422.302667241269,3.0
立陶宛,2020,8564.580277803618,2111.9600150762567,2.0
索马里,2020,6600.2867931182545,5067.2794627472085,8.0
约旦,2020,7033.297670725737,913.830581274077,3.0
纳米比亚,2020,1573.42881549606,706.7429615511355,4.0
纽埃,2020,2.072846014994573,0.5787182326359537,3.0
缅甸,2020,49137.33893805823,31740.704103636752,3.0
罗马尼亚,2020,52589.75766975813,15440.31226554969,3.0
美利坚合众国,2020,699547.9606025097,134410.93698698148,2.0
美属维尔京群岛,2020,186.36485444443312,38.58971861706541,2.0
美属萨摩亚群岛,2020,61.50373325525506,11.009955696239603,3.0
老挝人民民主共和国,2020,5225.409034675258,2464.3877580997546,3.0
肯尼亚,2020,30422.875849626445,8623.817051214563,3.0
芬兰,2020,14756.810013806766,2708.463228802366,2.0
苏丹,2020,21032.735786723642,7696.708430952967,3.0
苏里南,2020,684.2147328675585,247.08568112362124,2.0
英国,2020,194162.34424044192,34767.114772231966,1.0
荷兰,2020,53235.79655060056,5706.20941313657,1.0
莫桑比克,2020,9524.973506910135,7183.603353866534,7.0
莱索托,2020,1292.7355388889016,684.7215451483102,5.0
菲律宾,2020,71730.75468824903,28406.45333524011,3.0
萨尔瓦多,2020,7124.8970935800235,3038.0350138754006,4.0
萨摩亚,2020,100.92619123924796,47.57326565051291,5.0
葡萄牙,2020,32309.877844363808,5350.423684483339,2.0
蒙古,2020,4301.01834934219,1179.0732298200212,2.0
西班牙,2020,124838.63055116827,22370.487502148713,1.0
贝宁,2020,4456.399096606419,4148.215028346037,8.0
赞比亚,2020,10309.940125262956,5920.296426194859,5.0
赤道几内亚,2020,808.3419356361936,224.81584196334038,5.0
越南,2020,105678.32203970257,33610.96552211004,2.0
阿塞拜疆,2020,11483.579527953705,4009.558782034199,3.0
阿富汗,2020,9441.74304222253,2342.146237150621,7.0
阿尔及利亚,2020,21568.89160849162,9166.398720075396,3.0
阿尔巴尼亚,2020,4797.048990506024,538.5075884414877,3.0
阿拉伯叙利亚共和国,2020,8436.885201850204,2670.001244820016,3.0
阿拉伯联合酋长国,2020,1941.5950842567274,372.6162426291625,3.0
阿曼,2020,1392.5065458144834,362.9152150620129,3.0
阿根廷,2020,75642.54225079811,15577.952927060918,3.0
马尔他,2020,1038.993087635251,127.14173867084155,2.0
马尔代夫,2020,226.28971395802478,58.903507742930564,2.0
马拉维,2020,13656.543536592093,4862.099135392241,5.0
马来西亚,2020,28740.65244510745,8502.546211701738,2.0
马绍尔群岛,2020,45.5690123800462,13.66075909973251,4.0
马达加斯加,2020,18192.293316030962,8958.836073349852,5.0
马里,2020,11029.465547911563,7059.569815252408,7.0
黎巴嫩,2020,9235.719996327236,1267.2665840613968,3.0
黑山共和国,2020,1596.667945537834,178.44353534915098,2.0
不丹,2021,532.2489548180528,351.76363363893984,3.0
东帝汶民主共和国,2021,786.1804674606857,454.36634542948696,3.0
中国,2021,2401092.519546611,251601.2802568627,2.0
中非共和国,2021,2635.708694566131,2093.30108098356,10.0
丹麦,2021,19603.771951407773,2613.9029930519146,1.0
乌克兰,2021,80786.23080631503,22897.764650153553,3.0
乌兹别克斯坦,2021,18958.261172255796,10228.05626817973,3.0
乌干达,2021,31765.144536866996,7641.242384534564,4.0
乌拉圭,2021,10292.933569789464,1582.6397150005462,1.0
乍得,2021,6592.775764520679,6643.187159814206,9.0
也门,2021,11669.820953082748,5356.914100420846,5.0
亚美尼亚,2021,5286.32338568065,1379.6315895421385,3.0
以色列,2021,14026.265834088821,1874.9686737794755,1.0
伊拉克,2021,33541.87741018705,4372.75166391134,3.0
伊朗伊斯兰共和国,2021,65260.76814478073,9396.837647271113,3.0
伯利兹城,2021,297.95268102677204,95.55277456284703,4.0
佛得角,2021,482.1087899283878,124.22128024202502,3.0
俄罗斯,2021,307658.168940277,108867.6925858629,3.0
保加利亚,2021,20315.36694789649,4471.347369359416,3.0
克罗地亚,2021,13616.557702210397,2210.7826786972687,2.0
关岛,2021,206.0113000186306,38.95003353880989,3.0
冈比亚,2021,673.5592507576017,621.3210166966833,5.0
冰岛,2021,702.1637896527782,71.05266822560263,1.0
几内亚,2021,6093.418278010299,4990.557963111924,7.0
几内亚比绍,2021,825.1319038571622,797.878635073794,6.0
刚果,2021,3163.287811717035,1364.9653149916649,4.0
刚果民主共和国,2021,57907.1146993224,22412.321023841676,6.0
利比亚,2021,6260.154578403959,1095.6983916899794,3.0
利比里亚,2021,3385.0651798614267,1585.685247501375,5.0
加拿大,2021,93519.94797988176,15037.117343559312,1.0
加纳,2021,15420.46900463827,12232.885752098204,5.0
加蓬,2021,1507.2150596353824,568.2255376078085,4.0
匈牙利,2021,32323.785288549134,6636.630933772392,2.0
北马其顿,2021,4755.688602268761,538.051102955926,3.0
北马里亚纳群岛,2021,81.00763785971733,14.852179683846545,3.0
南苏丹,2021,7392.577839403669,3217.7224482885995,5.0
南非,2021,60770.52336693996,13878.067637177111,4.0
博茨瓦纳,2021,1464.098103458652,686.8485543340038,4.0
卡塔尔,2021,449.2592880906353,106.92020370851961,3.0
卢旺达,2021,10658.824145501645,3380.3387770991976,3.0
卢森堡公国,2021,1197.2218522260016,211.372315686705,1.0
印度,2021,1030063.4345986296,350858.87505101477,3.0
印度尼西亚,2021,248484.8062184604,123179.46009408559,3.0
危地马拉,2021,11126.6269190135,8436.953999932555,4.0
厄瓜多尔,2021,15909.553089291107,5495.258350541149,3.0
厄立特里亚国,2021,5094.882218053451,2850.601614198357,4.0
古巴,2021,30989.45557037054,5635.737552039384,3.0
吉尔吉斯斯坦,2021,3534.6393753660495,1975.8479536347802,3.0
吉布提,2021,892.950572387165,408.24702609784623,3.0
哈萨克斯坦,2021,18786.239369002502,13111.6838950213,3.0
哥伦比亚,2021,50286.871003804525,12725.18114514044,3.0
哥斯达黎加,2021,5943.389225979273,1544.9971729958095,3.0
喀麦隆,2021,15461.515596593483,8555.977135356561,7.0
图瓦卢,2021,16.109029587277956,4.012843855556622,4.0
土库曼斯坦,2021,3901.911543015634,3375.994687498055,3.0
土耳其,2021,119882.91570877556,14342.36896387665,3.0
圣卢西亚岛,2021,271.04518583247443,58.59341930835905,3.0
圣基茨和尼维斯联邦,2021,75.19988585564977,15.397477978886581,2.0
圣多美和普林西比民主共和国,2021,147.39362414181787,99.37307411996804,3.0
圣文森特和格林纳丁斯,2021,185.1959385279005,40.69880709585333,2.0
圣马力诺共和国,2021,73.99143667787817,8.605071130965895,3.0
圭亚那,2021,782.4320725123503,396.8585567096986,4.0
坦桑尼亚联合共和国,2021,34577.035292337125,13017.523641859963,5.0
埃及,2021,65048.333896739234,56499.90012174338,4.0
埃塞俄比亚,2021,86581.81523180586,36119.67623971298,4.0
基里巴斯,2021,61.44352025977481,34.596651164815796,4.0
塔吉克斯坦,2021,4513.80516603921,2346.8943242175355,3.0
塞内加尔,2021,6346.9914777591375,4936.2228330880835,4.0
塞尔维亚,2021,28345.71994442265,4196.710659808365,3.0
塞拉利昂,2021,3890.795059458438,4116.052216609613,7.0
塞浦路斯,2021,2769.49233713191,391.133531722932,2.0
塞舌尔,2021,159.74501638619626,40.287351247630085,3.0
墨西哥,2021,107751.77562008997,70510.50744676565,4.0
多哥,2021,3797.230688518434,2607.3094043163233,6.0
多米尼加共和国,2021,11970.69604097938,2330.294683769168,2.0
多米尼加岛,2021,150.58329148275993,21.59035409545762,2.0
大韩民国,2021,101568.06145233575,14747.856470409502,1.0
奥地利,2021,23365.000392660066,3425.434915305781,2.0
委内瑞拉玻利瓦尔共和国,2021,37597.52854985118,9862.332344540037,2.0
孟加拉国,2021,139831.15706670796,27981.742795321985,3.0
安哥拉,2021,16013.585721692132,7352.715021411662,7.0
安提瓜和巴布达,2021,120.7348259756074,22.098682504822808,3.0
安道尔共和国,2021,205.9464066889249,22.534177825860258,1.0
密克罗尼西亚联邦,2021,105.38296893639357,41.98741999305682,4.0
尼加拉瓜,2021,4935.609738602764,2419.2144292390594,4.0
尼日利亚,2021,97481.55054314325,50889.483699028,8.0
尼日尔,2021,7411.190542993112,7994.771915633717,10.0
尼泊尔,2021,15099.594794341583,10095.709925969299,4.0
